"","id","group","genotype","treatment","machine","other","date","timeofday","median_speed","distance_traveled_mm_p_min","turning_angle","meander","activitytime_ST","act_bouts_ST","pause_duration_ST","numb_pause_ST","activitytime_TT","act_bouts_TT","pause_length_TT","numb_pauses_TT","centrophobism_moving","centrophobism_sitting","number_of_walks","stripe_deviation","genotype","treatment","machine","other","date","timeofday","centrophobism_moving","centrophobism_sitting","stripe_deviation"
"86","185_CS_TZ","CS_TZ_1stcross","CS_TZ","none","old","1stcross",2012-02-09,2013-09-30 15:30:30,13.8707038952616,438.424073397054,7.11403424692704,0.487625703070216,215.099999904633,4.74999988079071,0.600000023841858,18,221.39999961853,11.2999999523163,3.15000009536743,10,0.430582213691619,0.911111111111111,11,23.3452290191311,"CS_TZ","none","old","1stcross",2012-02-09,2013-09-30 15:30:30,0.430582213691619,0.911111111111111,23.3452290191311
"87","186_CS_HS","CS_HS_1stcross","CS_HS","none","old","1stcross",2012-02-09,2013-09-30 16:21:12,12.4101177650872,657.520093019186,7.62688198473517,0.572545843045144,297.599999904633,148.799999952316,1.29999995231628,1,298.099999666214,149.049999833107,1.80000019073486,1,-0.345579793340987,0.512820512820513,24,9.69587481916629,"CS_HS","none","old","1stcross",2012-02-09,2013-09-30 16:21:12,-0.345579793340987,0.512820512820513,9.69587481916629
"88","187_CS_BvS","CS_BS_1stcross","CS_BS","none","old","1stcross",2012-02-09,2013-09-30 16:01:10,15.7580685195642,763.403703583431,5.65631153771579,0.34915658598164,288.600000143051,50.6499999761581,0.700000047683716,5,287.300000190735,50.5,1.20000004768372,5,-0.213262382316824,0.935714285714286,30,13.7399876835485,"CS_BS","none","old","1stcross",2012-02-09,2013-09-30 16:01:10,-0.213262382316824,0.935714285714286,13.7399876835485
"89","188_CS_JC","CS_JC_1stcross","CS_JC","none","old","1stcross",2012-02-09,2013-09-30 16:12:55,12.9252977266091,476.95363174217,7.96607786778596,0.583992713771728,241.400000095367,1.65000009536743,1.39999985694885,21,242.700000047684,0.700000047683716,2.5,17,0.291278113000549,-0.120338983050847,9,22.16446903001,"CS_JC","none","old","1stcross",2012-02-09,2013-09-30 16:12:55,0.291278113000549,-0.120338983050847,22.16446903001
"90","189_CS_TP","CS_TP_1stcross","CS_TP","none","old","1stcross",2012-02-09,2013-09-30 16:45:40,17.4087822680564,744.896173688111,6.21220379364394,0.346262545611655,258.299999713898,14.5,2.19999992847443,14,256.199999809265,16.2999999523163,2.70000004768372,12,0.211151736745887,0.550920245398773,15,20.5182451485512,"CS_TP","none","old","1stcross",2012-02-09,2013-09-30 16:45:40,0.211151736745887,0.550920245398773,20.5182451485512
"91","190_CS_TZ","CS_TZ_1stcross","CS_TZ","none","old","1stcross",2012-02-09,2013-09-30 16:52:37,15.0502560264147,606.250439919312,6.38657006652261,0.408078175215557,259.000000715256,8.00000011920929,1,19,258.999999523163,7.90000009536743,1.75,14,0.558312655086849,0.939271255060729,15,31.3899359661028,"CS_TZ","none","old","1stcross",2012-02-09,2013-09-30 16:52:37,0.558312655086849,0.939271255060729,31.3899359661028
"92","191_CS_HS","CS_HS_1stcross","CS_HS","none","old","1stcross",2012-02-09,2013-09-30 16:34:45,15.8570062030155,791.709265423154,6.9471318395173,0.414790024488993,288.299999952316,16.5999999046326,1.30000007152557,8,287.200000047684,5.40000009536743,2.04999995231628,6,-0.283702213279678,0.617760617760618,28,7.47051291667383,"CS_HS","none","old","1stcross",2012-02-09,2013-09-30 16:34:45,-0.283702213279678,0.617760617760618,7.47051291667383
"93","192_CS_BvS","CS_BS_1stcross","CS_BS","none","old","1stcross",2012-02-09,2013-09-30 16:27:36,13.6143037974351,420.935143689682,7.25404746962806,0.513931228995251,210.499999761581,11.2999999523163,0.5,15,212.699999809265,15.3999998569489,1.5,7,0.0802919708029197,0.422459893048128,13,21.5541429648338,"CS_BS","none","old","1stcross",2012-02-09,2013-09-30 16:27:36,0.0802919708029197,0.422459893048128,21.5541429648338
"94","193_CS_JC","CS_JC_1stcross","CS_JC","none","old","1stcross",2012-02-09,2013-09-30 17:05:11,15.5107530726868,593.624786662022,7.1404220133163,0.453116313214436,245.099999666214,6.14999997615814,1,23,234.900000333786,4.24999988079071,2.10000014305115,25,0.0180319422977846,0.828625235404896,14,18.7941380708517,"CS_JC","none","old","1stcross",2012-02-09,2013-09-30 17:05:11,0.0180319422977846,0.828625235404896,18.7941380708517
"95","194_CS_TP","CS_TP_1stcross","CS_TP","none","old","1stcross",2012-02-10,2013-09-30 10:59:39,14.1681274381769,563.512015717294,7.0077829448226,0.460784262021853,247.800000429153,14.5,1.44999992847443,14,244.5,11.2999999523163,2.79999995231628,11,0.52317880794702,0.936538461538462,15,33.4719004512227,"CS_TP","none","old","1stcross",2012-02-10,2013-09-30 10:59:39,0.52317880794702,0.936538461538462,33.4719004512227
"96","195_CS_TZ","CS_TZ_1stcross","CS_TZ","none","old","1stcross",2012-02-10,2013-09-30 11:06:24,14.6663519437285,682.978312554429,7.46124693011753,0.480418040098223,275.899999856949,7.39999997615814,1.29999995231628,15,279.499999761581,17.2999999523163,2.14999985694885,10,-0.259555555555556,0.596281540504648,18,13.1299451149424,"CS_TZ","none","old","1stcross",2012-02-10,2013-09-30 11:06:24,-0.259555555555556,0.596281540504648,13.1299451149424
"97","196_CS_HS","CS_HS_1stcross","CS_HS","none","old","1stcross",2012-02-10,2013-09-30 10:42:45,13.5058142393924,573.892685992516,6.27579120270232,0.442208853240885,261.5,9.29999995231628,1.5,17,255.799999713898,7.25000011920929,2.20000004768372,15,-0.462601238685088,-0.382743362831858,15,7.92803180006393,"CS_HS","none","old","1stcross",2012-02-10,2013-09-30 10:42:45,-0.462601238685088,-0.382743362831858,7.92803180006393
"98","197_CS_BvS","CS_BS_1stcross","CS_BS","none","old","1stcross",2012-02-10,2013-09-30 10:50:00,15.2213085009754,539.031382152143,7.42574743275704,0.443035885601615,237,9.30000007152557,1.40000009536743,21,229.299999713898,7.09999990463257,2.04999995231628,22,0.0206185567010309,0.422434367541766,16,15.4915276674988,"CS_BS","none","old","1stcross",2012-02-10,2013-09-30 10:50:00,0.0206185567010309,0.422434367541766,15.4915276674988
"99","198_CS_JC","CS_JC_1stcross","CS_JC","none","old","1stcross",2012-02-10,2013-09-30 10:36:13,13.2535657698742,274.934814576661,9.19574347741408,0.639295030134665,151.400000333786,2.20000004768372,1.20000004768372,40,148.599999189377,2.29999995231628,2.14999997615814,34,0.137137137137137,0.424287856071964,7,21.0141874199983,"CS_JC","none","old","1stcross",2012-02-10,2013-09-30 10:36:13,0.137137137137137,0.424287856071964,21.0141874199983
"100","199_CS_TP","CS_TP_1stcross","CS_TP","none","old","1stcross",2012-02-10,2013-09-30 14:24:20,14.9096469870944,484.66424031201,7.75673005675096,0.476599462289893,200.799999475479,7.39999985694885,0.950000047683716,12,200.900000810623,6.60000014305115,3.5,13,0.648612945838838,0.994627266621894,12,26.8279499952733,"CS_TP","none","old","1stcross",2012-02-10,2013-09-30 14:24:20,0.648612945838838,0.994627266621894,26.8279499952733
"101","200_CS_TZ","CS_TZ_1stcross","CS_TZ","none","old","1stcross",2012-02-10,2013-09-30 14:38:19,16.0680385801493,702.825041046256,6.68848580849302,0.401627950625269,267.600000143051,20.2999999523163,1.40000009536743,11,265.10000038147,19.6000001430511,2.19999980926514,11,0.510483135824977,0.601977750309023,22,33.6748834204137,"CS_TZ","none","old","1stcross",2012-02-10,2013-09-30 14:38:19,0.510483135824977,0.601977750309023,33.6748834204137
"102","201_CS_HS","CS_HS_1stcross","CS_HS","none","old","1stcross",2012-02-10,2013-09-30 14:30:38,14.4832039659653,754.354713938075,6.62876933816972,0.421635591370482,294.799999952316,56.4500000476837,0.299999952316284,3,294.599999904633,112.299999952316,2.64999997615814,2,-0.230583501006036,0.467181467181467,30,13.3986182287984,"CS_HS","none","old","1stcross",2012-02-10,2013-09-30 14:30:38,-0.230583501006036,0.467181467181467,13.3986182287984
"103","202_CS_BvS","CS_BS_1stcross","CS_BS","none","old","1stcross",2012-02-10,2013-09-30 13:58:48,15.2213085009739,539.031382152142,7.4257474327536,0.443035885601516,237,9.30000007152557,1.40000009536743,21,229.299999713898,7.09999990463257,2.04999995231628,22,0.0206185567010309,0.422434367541766,16,15.4915276674989,"CS_BS","none","old","1stcross",2012-02-10,2013-09-30 13:58:48,0.0206185567010309,0.422434367541766,15.4915276674989
"104","203_CS_JC","CS_JC_1stcross","CS_JC","none","old","1stcross",2012-02-10,2013-09-30 14:17:49,15.2517515323621,311.501907277257,7.58032209687255,0.466006067567697,123.299999475479,1.79999995231628,2.80000019073486,11,120.39999961853,0.5,2.80000019073486,19,0.0103092783505155,-0.367437284800787,5,27.8961503691549,"CS_JC","none","old","1stcross",2012-02-10,2013-09-30 14:17:49,0.0103092783505155,-0.367437284800787,27.8961503691549
"105","204_CS_TP","CS_TP_1stcross","CS_TP","none","old","1stcross",2012-02-10,2013-09-30 14:45:28,16.9648577349621,775.355013396099,6.66799909914018,0.383213239483862,270.200000762939,4.10000014305115,0.949999928474426,12,273.300000190735,5.29999995231628,1.89999985694885,8,0.7559088955737,0.997041420118343,21,39.2523510566589,"CS_TP","none","old","1stcross",2012-02-10,2013-09-30 14:45:28,0.7559088955737,0.997041420118343,39.2523510566589
"106","205_CS_TZ","CS_TZ_1stcross","CS_TZ","none","old","1stcross",2012-02-10,2013-09-30 15:13:59,14.3828497346718,715.622363597132,7.01471826081422,0.464575566237605,284.499999761581,26.4999998807907,1.29999995231628,9,285.100000143051,31.1499999761581,1.60000014305115,7,0.375863470134092,0.509225092250922,18,31.0596642617842,"CS_TZ","none","old","1stcross",2012-02-10,2013-09-30 15:13:59,0.375863470134092,0.509225092250922,31.0596642617842
"107","206_CS_HS","CS_HS_1stcross","CS_HS","none","old","1stcross",2012-02-10,2013-09-30 15:07:15,15.5039494984278,741.47179073839,6.57782893876535,0.408625825326699,287.200000286102,20.1000000238419,1.04999995231628,8,287.400000095367,26.3000000715256,1.70000004768372,5,-0.250624479600333,0.773710482529118,28,7.77933022231245,"CS_HS","none","old","1stcross",2012-02-10,2013-09-30 15:07:15,-0.250624479600333,0.773710482529118,7.77933022231245
"108","207_CS_BvS","CS_BS_1stcross","CS_BS","none","old","1stcross",2012-02-10,2013-09-30 15:00:51,17.4426355985684,806.905631164497,6.43341347623262,0.36104179471784,292.699999809265,25.3500000238419,0.599999904632568,9,294.600000143051,36.5500000715256,1.20000004768372,3,-0.23651804670913,0.537037037037037,30,15.2822500219238,"CS_BS","none","old","1stcross",2012-02-10,2013-09-30 15:00:51,-0.23651804670913,0.537037037037037,15.2822500219238
"109","208_CS_JC","CS_JC_1stcross","CS_JC","none","old","1stcross",2012-02-10,2013-09-30 14:54:22,15.593469452031,502.76255025325,7.6032156943089,0.479925319695238,204,2.70000004768372,1.5,31,191.599999189377,1.40000009536743,2.35000002384186,34,-0.166769993800372,0.171223021582734,7,20.3697071308093,"CS_JC","none","old","1stcross",2012-02-10,2013-09-30 14:54:22,-0.166769993800372,0.171223021582734,20.3697071308093
"110","209_CS_TZ","CS_TZ_1stcross","CS_TZ","none","old","1stcross",2012-02-10,2013-09-30 16:04:57,15.1570318704341,747.246367868491,6.1732754759565,0.385911109862655,278.599999666214,18,1.5,11,279.5,40.3999998569489,2.35000002384186,8,-0.152361396303901,0.197183098591549,23,19.3162290967032,"CS_TZ","none","old","1stcross",2012-02-10,2013-09-30 16:04:57,-0.152361396303901,0.197183098591549,19.3162290967032
"111","210_CS_HS","CS_HS_1stcross","CS_HS","none","old","1stcross",2012-02-10,2013-09-30 15:20:44,15.5985154603897,732.878368031765,5.39055322108535,0.337422601952481,280.499999046326,13.4499999284744,0.700000047683716,13,280.400000095367,7.5,1.50000011920929,10,-0.413617021276596,0.571209800918836,16,5.58068833433622,"CS_HS","none","old","1stcross",2012-02-10,2013-09-30 15:20:44,-0.413617021276596,0.571209800918836,5.58068833433622
"112","211_CS_BvS","CS_BS_1stcross","CS_BS","none","old","1stcross",2012-02-10,2013-09-30 16:10:47,15.2877431305803,686.477109679074,6.889984026077,0.427069336451013,278.499999284744,11.9499999284744,0.800000190734863,9,277.89999961853,7.64999997615814,1.20000004768372,7,-0.158937415578568,0.744245524296675,27,15.688839015729,"CS_BS","none","old","1stcross",2012-02-10,2013-09-30 16:10:47,-0.158937415578568,0.744245524296675,15.688839015729
"113","212_CS_JC","CS_JC_1stcross","CS_JC","none","old","1stcross",2012-02-10,2013-09-30 16:51:12,13.007658246615,383.181077686046,9.52977684732889,0.730930084347782,209.599999189377,3,1.10000014305115,43,197.599999666214,2.79999995231628,1.60000014305115,36,0.465530596436871,0.448598130841121,7,33.9934476835407,"CS_JC","none","old","1stcross",2012-02-10,2013-09-30 16:51:12,0.465530596436871,0.448598130841121,33.9934476835407
"114","213_CS_TP","CS_TP_1stcross","CS_TP","none","old","1stcross",2012-03-06,2013-09-30 16:27:40,14.7416402568822,451.048783919421,7.51605349570197,0.461937766751148,207,3,1.89999985694885,29,197.899999856949,2.30000019073486,2.70000004768372,29,0.226165622825331,0.722860791826309,13,14.041224568244,"CS_TP","none","old","1stcross",2012-03-06,2013-09-30 16:27:40,0.226165622825331,0.722860791826309,14.041224568244
"115","214_CS_TZ","CS_TZ_1stcross","CS_TZ","none","old","1stcross",2012-03-06,2013-09-30 17:06:47,14.8570179858551,153.714147428295,6.99288591777125,0.460303685191998,65.8999998569489,2.84999990463257,1.70000004768372,13,64.5999999046326,0.900000095367432,4,19,-0.122736418511066,-0.754189944134078,5,16.9637882838162,"CS_TZ","none","old","1stcross",2012-03-06,2013-09-30 17:06:47,-0.122736418511066,-0.754189944134078,16.9637882838162
"116","215_CS_HS","CS_HS_1stcross","CS_HS","none","old","1stcross",2012-03-06,2013-09-30 16:12:35,16.940170595562,609.761060707261,5.73439199896091,0.309234196342585,227.700000524521,5.05000007152557,1.95000004768372,24,221.000000238419,2.94999992847443,2.04999995231628,28,-0.302804808242702,0.25,15,10.4700679550626,"CS_HS","none","old","1stcross",2012-03-06,2013-09-30 16:12:35,-0.302804808242702,0.25,10.4700679550626
"117","216_CS_BvS","CS_BS_1stcross","CS_BS","none","old","1stcross",2012-03-06,2013-09-30 16:05:35,15.53811915283,254.093479825828,5.91003075404304,0.318666779568662,109.499999761581,3.10000014305115,3,27,105.899999856949,1.94999992847443,2.95000004768372,34,-0.273885350318471,-0.48331830477908,8,8.85479154260985,"CS_BS","none","old","1stcross",2012-03-06,2013-09-30 16:05:35,-0.273885350318471,-0.48331830477908,8.85479154260985
"118","217_CS_JC","CS_JC_1stcross","CS_JC","none","old","1stcross",2012-03-06,2013-09-30 16:21:37,15.6009077271207,472.268243911841,5.94821413651322,0.354398927192689,196.299999952316,2.59999990463257,2.10000002384186,28,191.89999961853,2.25,2,27,0.257452574525745,0.115913555992141,13,21.348825351173,"CS_JC","none","old","1stcross",2012-03-06,2013-09-30 16:21:37,0.257452574525745,0.115913555992141,21.348825351173
"119","218_CS_TZ","CS_TZ_1stcross","CS_TZ","none","old","1stcross",2012-03-06,2013-09-30 17:46:30,12.3028169715135,319.51574871508,7.40968765648756,0.550202606706979,158.499999761581,2.59999990463257,3.40000009536743,15,159.199999332428,0.600000023841858,3.40000009536743,23,-0.348837209302326,-0.480822679266259,10,10.8794264304886,"CS_TZ","none","old","1stcross",2012-03-06,2013-09-30 17:46:30,-0.348837209302326,-0.480822679266259,10.8794264304886
"120","219_CS_HS","CS_HS_1stcross","CS_HS","none","old","1stcross",2012-03-06,2013-09-30 17:26:35,18.2970170343802,655.605200600505,5.76144742061993,0.293103015999451,211.099999666214,5.35000002384186,2.34999990463257,20,204.400000333786,3.95000004768372,2.94999992847443,22,-0.288212069937958,0.0699186991869919,24,9.39967312426825,"CS_HS","none","old","1stcross",2012-03-06,2013-09-30 17:26:35,-0.288212069937958,0.0699186991869919,9.39967312426825
"121","220_CS_BvS","CS_BS_1stcross","CS_BS","none","old","1stcross",2012-03-06,2013-09-30 17:19:47,18.7131720503526,327.195735544103,5.5394947217536,0.289370593499909,114.700000047684,2.70000004768372,3.70000004768372,23,106.499999761581,1.95000004768372,4.39999997615814,28,0.252873563218391,0.142991092358181,8,35.4813305758405,"CS_BS","none","old","1stcross",2012-03-06,2013-09-30 17:19:47,0.252873563218391,0.142991092358181,35.4813305758405
"122","221_CS_JC","CS_JC_1stcross","CS_JC","none","old","1stcross",2012-03-06,2013-09-30 17:53:48,11.2325149772236,102.402895256395,10.7560737491035,0.91685058135311,68.9999997615814,0.950000047683716,2.94999992847443,34,77.0000004768372,0.700000047683716,3,41,0.22969837587007,0.560653188180404,2,36.0606857231556,"CS_JC","none","old","1stcross",2012-03-06,2013-09-30 17:53:48,0.22969837587007,0.560653188180404,36.0606857231556
"123","222_CS_TP","CS_TP_1stcross","CS_TP","none","old","1stcross",2012-03-06,2013-09-30 17:13:08,14.55218066482,550.325361979437,8.49468140217457,0.548842507054978,242.599999666214,2,1.79999995231628,14,241.300000667572,1.5,2.35000002384186,16,0.412602739726027,0.514431239388795,10,27.7962222836705,"CS_TP","none","old","1stcross",2012-03-06,2013-09-30 17:13:08,0.412602739726027,0.514431239388795,27.7962222836705
"124","223_CS_TP","CS_TP_1stcross","CS_TP","none","old","1stcross",2012-03-06,2013-09-30 18:51:03,17.0425089609695,645.815580074307,6.84903822852926,0.36475134196518,231.500000238419,4.40000009536743,1.69999980926514,23,221.599999427795,3.20000004768372,2.10000014305115,26,0.333333333333333,0.338474721508141,12,22.4974570813301,"CS_TP","none","old","1stcross",2012-03-06,2013-09-30 18:51:03,0.333333333333333,0.338474721508141,22.4974570813301
"125","224_CS_TZ","CS_TZ_1stcross","CS_TZ","none","old","1stcross",2012-03-06,2013-09-30 18:13:55,17.4430166910056,731.485113920915,6.92016917270546,0.372431412883366,256.999999761581,10.9000000953674,1.90000009536743,18,251.499999761581,10.0999999046326,2.39999985694885,18,0.235294117647059,0.474558670820353,20,23.6116965106514,"CS_TZ","none","old","1stcross",2012-03-06,2013-09-30 18:13:55,0.235294117647059,0.474558670820353,23.6116965106514
"126","225_CS_HS","CS_HS_1stcross","CS_HS","none","old","1stcross",2012-03-06,2013-09-30 18:35:26,16.0599311705812,675.021583146423,5.95813968933072,0.348383909993264,265.500000715256,10.9000000953674,1.44999992847443,18,265.200000286102,15.1000000238419,2,13,-0.114423076923077,0.804983748645721,25,14.1424384097249,"CS_HS","none","old","1stcross",2012-03-06,2013-09-30 18:35:26,-0.114423076923077,0.804983748645721,14.1424384097249
"127","226_CS_BvS","CS_BS_1stcross","CS_BS","none","old","1stcross",2012-03-06,2013-09-30 18:26:16,11.8684753876039,60.5430299228802,8.75894594637752,0.615121464043122,39.3999998569489,1.90000009536743,9.79999995231628,15,37.2999994754791,0.800000071525574,6.40000009536743,20,-0.305084745762712,-0.911095048789302,1,14.118525712292,"CS_BS","none","old","1stcross",2012-03-06,2013-09-30 18:26:16,-0.305084745762712,-0.911095048789302,14.118525712292
"128","227_CS_JC","CS_JC_1stcross","CS_JC","none","old","1stcross",2012-03-06,2013-09-30 18:20:19,16.434911051056,543.067951825081,6.70691870830901,0.373991653784469,222.999999761581,3.5,0.650000095367432,24,218.600000619888,4.70000004768372,1.49999988079071,20,-0.00185758513931889,0.0244956772334294,11,19.2765297608968,"CS_JC","none","old","1stcross",2012-03-06,2013-09-30 18:20:19,-0.00185758513931889,0.0244956772334294,19.2765297608968
